id,title,content,summary,url,date
161,"Coinbase Divides Wall Street Analysts After Earnings Miss, Deribit Takeover","Wall Street analysts passed mixed judgement on Coinbase (COIN) after itsfirst-quarter earnings missand a $2.9 billion acquisition, with some downgrading near-term forecasts and others pointing to long-term strategic wins. “Q1 results came in a bit below expectations, and forward-looking guidance for [subscription and service] revenues and April [transaction] volumes were impacted by softer crypto markets and mix/rebates,"" Barclay’s Benjamin Buddish, who maintained an “equal weight” rating, wrote in a report. ""Otherwise, COIN saw nice trading share gains in both spot and futures in Q1, and remains quite optimistic.” The U.S.-based crypto exchange posted a greater-than-forecast 12% drop in revenue from the previous quarter to $2.03 billion. Transaction revenue fell almost 19% to $1.3 billion, raising red flags for the current period. Several analysts, including Keefe, Bruyette & Woods and JPMorgan lowered their second-quarter and full-year revenue projections, citing falling fee rates and lighter institutional activity. Retail trading held steady, but institutional revenue took a hit. JPMorgan flagged the drop in revenue from institutional volume of 30% quarter-over-quarter and a decline in institutional fees from 4.1 to 3.1 basis points, driven by incentives, rebates and a heavier presence of high-frequency traders. Still, the $2.9 billionacquisition of Deribit, the leading global crypto derivatives exchange, stood out as a bold bet on the future of derivatives. The deal, expected to close by year-end, drew praise from Bernstein (with an outperform rating), which called the valuation fair given Deribit’s $1.2 trillion annual volume and $30 billion in open interest. Canaccord Genuity (buy rating) said the acquisition gives Coinbase strength internationally and primes it for eventual U.S. regulatory clearance of crypto options. While trading revenue slumps, the exchange is leaning on other growth levers. Subscription and services revenue grew 9% to $698 million, boosted by stablecoin adoption. USDC balances on Coinbase surged nearly 50% to $12.3 billion and balances held off-platform jumped 39% to $42 billion. Average balances per user have tripled since June 2023, Canaccord noted. The company's strategy also includes expanding its “Coinbase as a service” model — white-label infrastructure for institutions looking to enter the crypto market. Analysts at Canaccord say this could become a key pillar of revenue, offering a hedge against volatile trading cycles. “We have heard plenty of anecdotal data points at this point from TradFi and crypto-native infrastructure players that a buy [versus] build strategy is the most likely scenario if this industry evolves rapidly,” Canaccord analysts said. “Revenue from such types of infrastructure as a service would help smooth trading variability in quarterly numbers while further cementing the company's cornerstone positioning in the market.” Oppenheimer (outperform) and Barclays emphasized macroeconomic risks, including tariff-related uncertainty and weak sentiment that dragged volumes down in April and so far in May. Hopes for regulatory clarity suffered a setback when the GENIUS Act — a stablecoin-focused Senate bill — was blocked earlier this week. Despite that, JPMorgan said management remained optimistic that progress on legislation could resume before the August recess. Coinbase still views itself as central to the evolving crypto ecosystem. While the immediate outlook is clouded by low volumes and squeezed fees, many analysts say the exchange’s broadening product suite, dominant U.S. market position and early-mover advantage in derivatives and infrastructure set it up well for the long term. As Canaccord put it, Coinbase remains the “gold standard” for both institutional and retail entry into digital assets — even if it has to navigate more choppy waters in the short run. Disclaimer: Parts of this article were generated with the assistance from AI tools and reviewed by our editorial team to ensure accuracy and adherence to our standards. For more information, see CoinDesk’s fullAI Policy.  Helene is a New York-based markets reporter at CoinDesk, covering the latest news from Wall Street, the rise of the spot bitcoin exchange-traded funds and updates on crypto markets. She is a graduate of New York University's business and economic reporting program and has appeared on CBS News, YahooFinance and Nasdaq TradeTalks. She holds BTC and ETH.",,https://www.coindesk.com/markets/2025/05/09/coinbase-draws-mixed-reviews-from-wall-street-after-q1-earnings-miss-deribit-acquisition,2025-05-09
162,Helene Braun,,,https://www.coindesk.com/author/helene-braun,2025-05-09
163,Bettors Lose Millions Predicting the New Pope as Polymarket Edge Fizzles Out,"Bettors on crypto prediction platform Polymarket have, in recent months, developed an enviable reputation for beating the bookies. So it came as a surprise on Thursday when they got the outcome of the papal conclave very wrong indeed. Winner Robert Francis Prevost wasn’t among the favorites, with bettors only giving the US-born cardinal around a 1% chance of succeeding Pope Francis ahead of the result. Polymarket bettors, like traditional betting markets, gave Cardinal Pietro Parolin the highest odds, at 28%. With over$28 millionof bets placed on candidates other than Prevost, the result was a total wipeout for many bettors. The event throws into question the perceived heightened accuracy of betting markets like Poymarket over conventional polls. Polymarket lets users bet on the outcomes of everything from soccer fixtures to political elections. Unlike traditional betting platforms, where the house sets the odds based on its best diligence, Polymarket odds are a real-time reflection of the bets placed by users. Simply put, the more demand there is for a certain outcome, the higher the odds and the prices paid for the bets are. In November, Polymarket gained mainstream notoriety when bettors gave Republican candidate Donald Trump significantly higher odds than most other sources to win the US presidency. “Polymarket prices seem to be wrapping up the views of smart money pretty well,” Koleman Stumpf, an economics professor at Wake Forest University in North Carolina,toldCoinDesk at the time, noting that Polymarket bettors appeared to have a slight edge in predicting the election outcome. A historical dataanalysisconducted by New York City-based data scientist Alex McCullough showed Polymarket previously predicted the outcome of world events one month out with 90% accuracy. The reason Polymarket bettors got the papal conclave result so wrong is that the event is extremely hard to predict, Domer, one of Polymarket’s top pseudonymous bettors,saidon X. “It's like walking into a store that doesn't communicate with the outside world,” he said. “Not even the participants themselves would probably know how to handicap it.” Since it’s hard for bettors to find an edge with such an esoteric bet, many likely defaulted to following the opinions of traditional betting markets and the media, resulting in the close alignment of odds between Polymarket and other betting markets likeBetfair. The rarity of papal conclaves may also have made things difficult. Pope Francis, the previous pope, was appointed in 2013, years before blockchain-based betting platforms like Polymarket existed. It's also possible that many Polymarket bettors likely had no prior experience betting on the event. Political elections, where Polymarket odds have lined up closer to results, are much more frequent and widely understood. According to Domer, the real edge in betting on the papal conclave is not choosing the correct candidate but rather betting against those with too-high odds. He chalked up the high odds of heavy favorites Parolin, and Cardinal Luis Antonio Tagle, who Polymarket bettors gave a 20% chance of winning, to their popularity with the public and the media. ""The pricing for Parolin and Tagle were way too high, and high for not very good reasons,” he said. Read more:Polymarket is 90% Accurate in Predicting World Events: Research Tim reports on all things DeFi. He came to CoinDesk from DL News where he published over 400 articles covering everything from institutional adoption to DAO governance. He reported extensively on North Korea’s $1.4 billion theft from crypto exchange Bybit and documented its impact across the crypto industry. He also conducted multiple investigations into alleged crypto scams, and his reporting on Waves was cited in a lawsuit filed by the FTX Recovery Trust against the blockchain’s founder Sasha Ivanov. His previous reporting on the bankruptcy of crypto hedge fund Three Arrows Capital was also cited in documents submitted to the High Court of Singapore. Disclosure: Tim holds over $1,000 worth of Ethereum.",,https://www.coindesk.com/markets/2025/05/09/bettors-lose-millions-predicting-the-new-pope-as-polymarket-edge-fizzles-out,2025-05-09
164,Market Maker Flowdesk Expands Capital Market Offerings With New Institutional Credit Desk,"Market maker Flowdesk has launched an institutional credit desk, expanding its footprint in digital asset markets as traditional finance players seek more efficient ways to deploy and access capital into crypto. Sophisticated institutional counterparties are seeking structured credit products to manage liquidity, hedge exposure, and generate yield across fragmented venues. Flowdesk’s new desk meets that demand by integrating lending, borrowing, and structured credit into its existing OTC and liquidity infrastructure. “Institutions trading digital assets require more than just efficient execution,” said Reed Werbitt, Flowdesk’s U.S. CEO and chief revenue officer. “They need tools to unlock capital and structure strategies with precision,” he added. The new desk integrates lending, borrowing, and structured credit directly into Flowdesk’s OTC and liquidity services. This rollout comes just two months after Flowdeskraised over $100 millionto expand headcount and build out an over-the-counter (OTC) derivatives trading desk. “Our mission is to deliver institutional-grade trading solutions for the digital asset ecosystem,” said Guilhem Chaumont, co-founder and Global CEO of Flowdesk in a release. “The launch of our Credit Desk is aligned with our commitment to expanding access to advanced digital asset strategies and robust risk management for a broader range of institutional counterparties,” Chaumont said. Flowdesk’s expansion comes amid increasing U.S. institutional interest in digital assets, and the White House giving the industry a regulatory green light. The trading firm has always been quite bullish on this narrative. Back in 2023, at the height of the U.S. Securities and Exchange Commission's (SEC) war on crypto, Flowdeskmade the contrarian move to expand its U.S. officeeven as others in the industry were looking offshore. Chaumont said at the time that the size and sophistication of U.S. capital markets made the risk worth it.  Sam Reynolds is a senior reporter based in Asia. Sam was part of the CoinDesk team that won the 2023 Gerald Loeb award in the breaking news category for coverage of FTX's collapse. Prior to CoinDesk, he was a reporter with Blockworks and a semiconductor analyst with IDC.",,https://www.coindesk.com/markets/2025/05/09/market-maker-flowdesk-expands-capital-market-offerings-with-new-institutional-credit-desk,2025-05-09
165,"DOGE, XRP, ETH, SOL Follow Bitcoin Through the Cloud as Altcoin Momentum Builds"," This is a daily technical analysis by CoinDesk analyst and Chartered Market Technician Omkar Godbole. About two weeks ago, I discussed bitcoin's (BTC) bullish breakout above a technical resistance called the Ichimoku cloud andpotential for a rally to $100,000. This week, the cryptocurrency obligingly surged into six figures. Now, top alternative cryptocurrencies such as memecoinDOGE, payments-focusedXRP, the Ethereum blockchain's ether (ETH) and Solana'sSOLhave also crossed above the cloud, flashing bullish signals. The analysis, developed by a Japanese journalist in the 1960s, is used to identify support and resistance, momentum and trend change in price actions. The indicator comprises five lines: Leading Span A, Leading Span B, Conversion Line or Tenkan-Sen (T), Base Line or Kijun-Sen (K), and a lagging closing price line. The gap between the first two lines makes the cloud. Crossovers above and below the Ichimoku cloud are taken to represent bullish and bearish shifts in momentum. The chart shows XRP and DOGE moving above their respective Ichimoku clouds, signaling more gains. In XRP's case, the breakout shifts focus to resistance at around 30 cents, characterized by the trendline falling from February highs. DOGE is trading close to its bear market trendline, which, if topped, would expose resistance at $3.02, the lower high created on March 2. In ETH's case, the breakout has opened the doors to the 200-day simple moving average (SMA) at $2,700. Meanwhile, SOL may encounter resistance at $218, the 61.8% Fibonacci retracement of the January to April sell-off.  Omkar Godbole is a Co-Managing Editor on CoinDesk's Markets team based in Mumbai, holds a masters degree in Finance and a Chartered Market Technician (CMT) member.  Omkar previously worked at FXStreet, writing research on currency markets and as fundamental analyst at currency and commodities desk at Mumbai-based brokerage houses. Omkar holds small amounts of bitcoin, ether, BitTorrent, tron and dot.",,https://www.coindesk.com/markets/2025/05/09/from-bitcoin-topping-cloud-to-doge-xrp-eth-sol-catching-up-momentum-builds-in-the-altcoin-sector,2025-05-09
166,Bitcoin Miner MARA Stock Surges Despite Earnings Miss as Analysts Applaud Cost Cutting,"Bitcoin miner MARA Holdings (MARA) stock outperformed peers on Friday, even after itsfirst quarter resultsmissed Wall Street's estimates, as the company's focus on lowering costs is seen as positive by analysts. Jefferies analysts said that with the bitcoinBTC$103,339.18price improving in the second quarter of this year and MARA focusing on more sustainable energy sources such as solar and flared gas-driven data centers, power costs should come down in the coming quarters and help margins. ""MARA is expanding infrastructure at its 114 MW wind farm and has fully energized its 25 MW micro flared gas data center, both of which should drive down power costs,"" said analyst Jonathan Petersen in a note. If the mining firm continues to buy up more of such power sources, it would help the company's profitability, Petersen wrote. ""Continued acquisition of power assets is expected to further reduce energy costs, expand margins, and better prepare the firm for the next halving."" Peterson reiterated his hold rating on the stock, while raising the price target to $16 from $13. Bitcoin mining, once a very profitable business, has seen its profit margins crash drastically during the last bear market and even more so after the recent halving that cut the rewards by half. To make matters worse, rising power costs for mining have continued to plague the margins. This squeeze has forced most miners to diversify their business into other sources of revenue, including hosting artificial intelligence (AI) and high-performance computing (HPC) data centers. MARA was among the few miners that didn't jump into the AI sector right away, but rather focused on other avenues of diversification, such astransaction revenue services,mining pool,buying bitcoinin the open market andlowering power costsvia green energy sources. The last point about lower power cost seemed to have struck a chord with the market. H.C. Wainwright analyst Kevin Dede said that this is what separates MARA from its mining peers: ""Commentary last night made it clear the company remains focused on technology development in its core vertical of power conversion ... with a peeled eye on driving energy costs to zero."" ""We rehash this here in distancing MARA's strategy against mining competitors gently or forcefully migrating their mining businesses to address the rapidly evolving HPC opportunity,"" he said. Dede, who has a buy rating and price target of $28, also seemed to echo the sentiment that MARA will be able to lower costs by focusing on these types of power sources. ""Our opinion on that aside for now, we agree with MARA's overarching objective to create opportunities by exploiting unused power or improving the efficiency of used power,"" he said. MARA's shares rose as much as 9% on Friday, while the CoinShares Valkyrie Bitcoin Miners ETF (WGMI) has fallen about 0.3%. Read more:MARA Holdings Cut to Sell at Compass Point Ahead of Earnings, Citing Cash Burn Will Cannycontributed reporting. Aoyon Ashraf is CoinDesk's Head of Americas. He spent almost a decade at Bloomberg covering equities, commodities and tech. Prior to that, he spent several years on the sellside, financing small-cap companies. Aoyon graduated from University of Toronto with a degree in mining engineering. He holds ETH and BTC, as well as ADA, SOL, ATOM and some other altcoins that are below CoinDesk's disclosure threshold of $1,000.",,https://www.coindesk.com/business/2025/05/09/bitcoin-miner-mara-stock-surges-despite-earnings-miss-as-analysts-applaud-cost-cutting,2025-05-09
167,Aoyon Ashraf,,,https://www.coindesk.com/author/aoyon-ashraf,2025-05-09
168,Trump Family Profited $320M on Memecoin Despite 87% Decline Since Day One,"U.S. President Donald Trump has come a long way since hesaidthe value of crypto was “based on thin air” in 2019. So much so that he is now one of the sector’s largest proponents, foraying into memecoins, DeFi, NFTs, and even stablecoins. A new report by the StateDemocracy Defenders Fundestimates that Trump’s family has increased their net worth by $2.9 billion thanks to crypto, and that now 40% of that net worth is being held in crypto assets. His deepening ties to the industry have reverberated across the political landscape, to the point that a broadly bipartisan stablecoinbill failed in a key vote Thursdayafter Democrats expressed concern about the extent to which he is profiting off the sector. Trump's support helped spark a continued bull market after his election victory in November, a market that's been dominated by two trends: memecoins and institutional adoption of bitcoin via ETFs. While the latter is the province of, generally, institutional investors and providers, it's the memecoin business that puts retail investors at risk and is potentially ripe for exploitation. On Thursday, Solidus Labs claimed that98% of memecoinsissued on the token creation platform pump.fun were rug pulls or pump-and-dump schemes. The platform has since refuted the report's claims. Another analysis by Chainalysis, cited byCNBC, suggested that the vast majority of TRUMP token holders lost money. A memecoin is a type of crypto token with no inherent value, often based, as the name suggests, on a meme or cartoon character. Popular examples of this are dogecoin (DOGE), shiba inu (SHIB) and pepe (PEPE). The craze reached a climax in January when Trump touted his own TRUMP token on social media, followed by MELANIA— named after his wife. TRUMP, which hit a day-one peak of $77.26, is now trading at $10.80, down a whopping 86%. MELANIA slumped even further, losing more than 97% of its value in four months to trade recently at 33 cents. The hype around Trump’s social media post led to a flurry of trading activity.Datafrom Chainalysis reveals that 760,000 wallets, mainly belonging to retail investors, lost money on the TRUMP token. A small group of people, however, was immune to those losses. The Chainanalysis data show 58 wallets made profits in excess of $10 million. The token’s creators netted a whopping $320 million in trading fees, although it’s worth noting that around 5% of the fees went to the decentralized exchange Meteora, which hosted the launch. MELANIA was allegedly scooped up by a group of insiders before it was advertised on social media in a technique known as “sniping.” This group of insiders made $100 million on MELANIA tokens by swapping tokens for USDC after its price doubled, according to aninvestigationby the Financial Times. One insider with access to the tokens before they went live was Kelsier Ventures’ Hayden Davis, who revealed his involvement during an interview in February. Davis was also the brains behind the botched LIBRA stablecoin thatbrought political chaosto Argentina. In an interview with Coffeezilla in February, Davis said: “This is going to put me in a lot of danger. Which is fine, I’ll answer. I was a part of it [MELANIA]. I think the team did want to snipe it because of how big the snipe was on TRUMP. We definitely weren’t the big sniper, that was what we were trying to avoid. We didn’t take any liquidity out, zero.” Trump’s foray into crypto isn't limited to memecoins. The U.S. president’s family is also behind World Liberty Financial, a decentralized finance (DeFi) platform thatraised around $590 millionacross two pre-sale rounds earlier this year. It raised funds at a time when the market was resting around all-time highs, so that figure of raised crypto is now much less.Arkham Intelligence datasuggests that World Liberty Financial holds around $103 million worth of crypto. Trump also attempted to ride the coattails of non-fungible token (NFT) hype in 2022, releasing a series of cartoons depicting the president as a superhero or a cartoon character. Trump made around $8 million from rolling out these NFTs, according tofinancial disclosures. Most recently, there was the crypto dinner event, which saw Trump host a group of 25 TRUMP holders to a private dinner and tour of his Virginia golf club. A Bloombergreportreveals that 19 of those 25 holders were either foreign entities or used an offshore exchange banned in the U.S. He's set to host another dinner for the top 220 holders of his token later in May. U.S. Senators Adam Schiff (D-Calif.) and Elizabeth Warren (D-Mass.called forTrump’s impeachment, asking the U.S. Office of Government Ethics to investigate whether Trump violated federal ethics rules by inviting top investors. The Trump family did not immediately respond to CoinDesk’s request for comment. Read more:Donald Trump Denies Claims of Profiting From TRUMP Token Oliver Knight is the co-leader of CoinDesk data tokens and data team. Before joining CoinDesk in 2022 Oliver spent three years as the chief reporter at Coin Rivet. He first started investing in bitcoin in 2013 and spent a period of his career working at a market making firm in the UK. He does not currently have any crypto holdings.",,https://www.coindesk.com/business/2025/05/09/trump-family-profited-usd320m-on-memecoin-despite-87-decline-since-day-one,2025-05-09
169,Meta Is Looking to Enter Red-Hot Stablecoin Market: Fortune,"Tech giant Meta (META) is looking to use stablecoin to manage payouts,Fortune reported, citing five sources familiar with the matter. Meta has also hired a vice president of product, Ginger Baker, who has crypto experience to help with its stablecoin efforts, Fortune said. The company's foray back into crypto is worth noting, given that its 2019 blockchain project Libra, later renamed Diem,came to a crashing halt in 2022, after intense regulatory scrutiny. If Meta goes through with this project, it will enter the sector at a time when stablecoins—digital tokens pegged to fiat currencies like the U.S. dollar—are becoming the hottest trend among crypto and TradFi firms. Companies such as Ripple, Mastercard, Visa, Dutch bank ING and Stripe are all joining the stablecoin industry. In fact, Standard Chartered said the stablecoin market couldgrow by $2 trillionby the end of 2028. However, lawmakers in the U.S. are also scrutinizing stablecoins. A vote to open a floor debate on a bill regulating this sector of the crypto industry failed earlier Thursday after lawmakers expressed concerns about some of the bill's consumer protection and legal provisions, as well as about U.S. President Donald Trump's own foray into stablecoins through World Liberty Financial's USD1. Read more:Senate Votes Against Advancing Stablecoin Bill, Delaying Process as Trump Concerns Fester UPDATE (May 8, 20:15):Updates to add more details about the stablecoin bill. Aoyon Ashraf is CoinDesk's Head of Americas. He spent almost a decade at Bloomberg covering equities, commodities and tech. Prior to that, he spent several years on the sellside, financing small-cap companies. Aoyon graduated from University of Toronto with a degree in mining engineering. He holds ETH and BTC, as well as ADA, SOL, ATOM and some other altcoins that are below CoinDesk's disclosure threshold of $1,000.",,https://www.coindesk.com/business/2025/05/08/meta-is-looking-to-deploy-stablecoin-to-manage-payouts-fortune,2025-05-09
170,Superstate Expands Into Tokenized Equities; SOL Strategies to Be First Listing,"Superstate, the tokenized asset management firm behind the $650 million USTB token, is moving into stock tokenization with a new blockchain-based marketplace for public equities, first available on Solana (SOL).The platform, called Opening Bell and unveiled on Wednesday, allows companies to create tokenized versions of SEC-registered shares—not derivatives or synthetic assets—and trade directly on blockchain rails. Unlike current practices that rely on centralized stock exchanges and multi-day settlements, Opening Bell supports real-time, around-the-clock trading and programmable securities. The platform targets both already public firms on traditional stock exchanges and late-stage private companies seeking access to liquidity. Canadian investment firm SOL Strategies said it plans to be the first issuer on the platform, listing its stock for on-chain trading on Solana pending regulatory approval. Tokenization has become one of the hottest trends in finance. Asset managers and even central banks are experimenting with putting real-world assets—bonds, funds, equities—onto blockchains to improve efficiency and broaden access. It's a huge opportunity: tokenized assets are projected to become a multitrillion-dollar market this decade, according to reports byMcKinsey,BCG,21SharesandBernstein. While the technology is advancing quickly, industry leaders including BlackRock’s Larry Fink and Robinhood’s Vlad Tenev have urged regulators to provide clearer guidelines. The SEC plans to hold aroundtableon tokenization next week, with Superstate general partner Alex Zozos expected to join the discussion. Superstate registered its digital transfer agent with the SEC earlier this year, laying groundwork to align tokenized securities with the current regulatory framework. Krisztian Sandor is a U.S. markets reporter focusing on stablecoins, tokenization, real-world assets. He graduated from New York University's business and economic reporting program before joining CoinDesk. He holds BTC, SOL and ETH.",,https://www.coindesk.com/business/2025/05/08/superstate-expands-into-tokenized-equities-sol-strategies-to-be-first-listing,2025-05-09
171,Sei Wants to Cut Cosmos Compatibility and Go All-In on Ethereum,"A Sei Network developer proposed to depreciate the blockchain’s Cosmos support on Wednesday in a bid to remove “unnecessary” complexity for users. The proposal, if successful, will make it so Sei users will only be able to send and receive transactions that are compatible with Ethereum. Cutting Cosmos support will significantly simplify the blockchain, reduce infrastructure overhead, and position Sei more strongly within the broader Ethereum ecosystem, Philip Su, Sei Labs’ Engineering Lead,saidin the proposal. “This transition will lead to greater adoption, improved developer experience, and a more cohesive community,” he said. The move comes as blockchain infrastructure builders compete to draw in developers and expand their orbits. Ethereum-based infrastructure, which runs on software called the Ethereum Virtual Machine, or EVM, is what the majority of decentralized finance apps run on. Ethereum, as well as other big blockchains like Coinbase’s Base and the Binance-affiliated BNB Chain, all use the EVM. But there are challengers. Solana uses its own software called the Solana Virtual Machine, or SVM, while Cosmos has pioneered software called CosmWasm. Sei currently supports both EVM and CosmWasm. “While this dual architecture has provided flexibility, it also introduces significant complexity and friction for both users and developers,” Su said. If Sei pivots away from CosmWasm it could be a significant blow for the software’s adoption. The Sei Network has grown steadily since its 2023 launch. Deposits to DeFi apps on the network are at an all-time high of $1 billion, according to DefiLlamadata, making it the 15th largest blockchain by total value locked. Barry Plunkett, co-CEO of Interchain Labs, the development and growth team for Cosmos, told CoinDesk that even if Sei cuts Cosmos support, it is still a Cosmos-based blockchain. Users and developers will still be able to take advantage of some Cosmos features, like staking and governance, he said. When Sei launched it didn’t support the EVM and adoption was slow. Over the blockchain’s first year it only attracted some $50 million of deposits to its DeFi apps, a paltry sum compared to other blockchains that launched around the same time, such as Sui, which soared above $600 million in deposits during its first year. But that changed in July 2024 when Sei launched its second version, which let users create DeFi apps using either CosmWasm or the EVM. Activity exploded as developers and investors flocked to the blockchain. Among DeFi developers, the EVM is the most well-known software. So by introducing EVM support, Sei was able to tap into a much larger pool of developers. New Sei users are now predominantly choosing to use the EVM instead of CosmWasm,datacompiled by Sei Labs on data platform Dune Analytics shows. What’s more, the current cross-compatibility comes at a cost, Su said. It introduces “unnecessary overhead in the codebase and complicates debugging and testing,” he said. Still, there’s no guarantee others in the Sei community will feel the same way. Build with Sei, a group managed by the nonprofit Sei Foundation, willhosta call on May 14 to discuss the proposal in detail and give opportunities for developers and the community to ask questions and give feedback. UPDATE (May 8, 13:16 UTC):Adds comment from Interchain Labs in the 11th paragraph. Read more:Trump-Linked Crypto Project Buys $775K Worth of SEI as Altcoin Accumulation Continues Tim reports on all things DeFi. He came to CoinDesk from DL News where he published over 400 articles covering everything from institutional adoption to DAO governance. He reported extensively on North Korea’s $1.4 billion theft from crypto exchange Bybit and documented its impact across the crypto industry. He also conducted multiple investigations into alleged crypto scams, and his reporting on Waves was cited in a lawsuit filed by the FTX Recovery Trust against the blockchain’s founder Sasha Ivanov. His previous reporting on the bankruptcy of crypto hedge fund Three Arrows Capital was also cited in documents submitted to the High Court of Singapore. Disclosure: Tim holds over $1,000 worth of Ethereum.",,https://www.coindesk.com/tech/2025/05/08/sei-wants-to-cut-cosmos-compatibility-and-go-all-in-on-ethereum,2025-05-09
172,Tim Craig,,,https://www.coindesk.com/author/tim-craig,2025-05-09
173,The Protocol: Ethereum’s Pectra Upgrade Finally Goes Live,"This article is featured in the latest issue ofThe Protocol, our weekly newsletter exploring the tech behind crypto, one block at a time.Sign up hereto get it in your inbox every Wednesday. Welcome to The Protocol, CoinDesk's weekly wrap-up of the most important stories in cryptocurrency tech development. I’m Margaux Nijkerk, the Ethereum protocol reporter on CoinDesk’s Tech team. In this issue: PECTRA FINALLY GOES LIVE ON ETHEREUM:Ethereum activated its long-awaited “Pectra” upgrade on Wednesday, marking the blockchain’s most significant overhaul since the Merge in 2022. The update aims to streamline staking, enhance wallet functionality, and improve overall efficiency. It arrives as Ethereum contends with rising competition and internal debates over its direction. A key element of the upgrade involves increasing the amount of ETH one can stake from 32 to 2,048. This change could help speed up and streamline operations for stakers, the vast network of companies and individuals who help keep the Ethereum network afloat. Previously, staking at scale required setting up multiple validators; now, stakers can consolidate up to that amount under a single node. —Margaux NijkerkRead more. BITCOIN CORE DEVS TO REMOVE OP_RETURN LIMIT, SPARKING DEBATE:The debate over Bitcoin's OP_RETURN heats up, as developers of Bitcoin Core – the most popular node software – said they plan to scrap OP_RETURN entirely in the next release. The OP_RETURN limit is an 80-byte cap on the amount of arbitrary data that can be embedded in a Bitcoin transaction using a special, unspendable output field.The debate centeredon whether lifting the 80-byte OP_RETURN limit promotes transparency and simplifies data use on Bitcoin, or whether it opens the door to abuse, spam, and a shift away from Bitcoin’s financial focus. —Sam ReynoldsRead more. WORLDCOIN COMES TO 6 U.S. CITIES:Sam Altman’s blockchain project, World, is launching in the U.S. – and said it intends to roll out 7,500 eye-scanning “orbs” in cities across the country by the end of the year. World’s orbs — chrome, bowling ball-shaped devices that scan a person’s eyeballs to confirm their identity — will initially be available to Americans in six “key innovation hubs,” the company said: Atlanta, Austin, Los Angeles, Miami, Nashville and San Francisco. Those who decide to take the plunge and gaze into the orb will gain access to the World app and receive an airdrop of World’s WLD token. By the end of the year, the project aims to have enough orbs spread throughout the U.S. to give 180 million Americans, more than half the population, access to World’s network.—Cheyenne Ligon and Margaux NijkerkRead more. AFTER 8 YEARS, AZTEC TESTNET IS LIVE:Aztec, a layer-2 rollup focused on privacy, shared that its testnet has finally gone live. The announcement comes as a wave of new privacy-focused solutions begins to capture the interests of large institutions that need confidentiality with large transaction batches. The team behind Aztec said that they have been working on the product for over 8 years, bringing the cutting-edge technology one step closer to the mainnet. —Margaux NijkerkRead more. Margaux Nijkerk reports on the Ethereum protocol and L2s. A graduate of Johns Hopkins and Emory universities, she has a masters in International Affairs & Economics. She holds BTC and ETH above CoinDesk's disclosure threshold of $1,000.",,https://www.coindesk.com/tech/2025/05/07/the-protocol-ethereum-s-pectra-upgrade-finally-goes-live,2025-05-09
